NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
221,欧美系列,超人【1.2.3.4.5.6】, 5.51 GiB,1280 * 534, 2h 34mn,5111 Kbps,外挂中英,Superman.Returns.2006.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美系列1_2T
222,欧美系列,越战先锋【1.2.3】, 4.34 GiB,1280 * 680, 1h 43mn,6023 Kbps,外挂中文,braddock.missing.in.action.III.1988.720p.bluray.dts.x264-publichd.mkv,0,欧美系列1_2T
223,欧美系列,越战先锋【1.2.3】, 6.53 GiB,1280 * 694, 1h 41mn,9195 Kbps,外挂中文,Missing.in.Action.1984.BluRay.720p.DTS.x264-CHD.mkv,0,欧美系列1_2T
224,欧美系列,越战先锋【1.2.3】, 5.50 GiB,1280 * 692, 1h 35mn,8248 Kbps,外挂中英,Missing.in.Action.2.The.Beginning.1985.BluRay.720p.DTS.x264-CHD.mkv,0,欧美系列1_2T
225,欧美系列,钢铁侠【1.2.3】, 6.56 GiB,1280 * 544, 2h 4mn,7537 Kbps,外挂中英,Iron.Man.2.2010.720p.BluRay.x264-WiKi.mkv,0,欧美系列1_2T
226,欧美系列,钢铁侠【1.2.3】, 6.55 GiB,1280 * 534, 2h 10mn,7188 Kbps,外挂中英,Iron.Man.3.2013.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美系列1_2T
227,欧美系列,钢铁侠【1.2.3】, 6.50 GiB,1280 * 532, 2h 5mn,7392 Kbps,外挂中英,Iron.Man.1.2008.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美系列1_2T
228,欧美系列,黑衣人【1.2.3】, 4.37 GiB,1280 * 692, 1h 37mn,6392 Kbps,外挂中英,Men.In.Black.1997.BluRay.720p.x264.DTS-MySilu.mkv,0,欧美系列1_2T
229,欧美系列,黑衣人【1.2.3】, 5.12 GiB,1280 * 694, 1h 28mn,8321 Kbps,外挂中英,Men.in.Black.2.2002.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美系列1_2T
230,欧美系列,黑衣人【1.2.3】, 6.45 GiB,1280 * 694, 1h 45mn,8725 Kbps,外挂中英,Men.in.Black.3.2012.720p.BluRay.x264.DTS-HDChina.mkv,0,欧美系列1_2T
