NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
37,艺人系列,刀剑笑, 1.36 GiB,624 * 336, 1h 26mn,2271 Kbps,无字幕或内嵌字幕,[刀剑笑].The.Three.Swordsmen.1994.SUBBED.2Audio.DVDRip.XVID.AC3.iNT-HKDY.avi,0,中国系列1_2T
38,艺人系列,呖咕呖咕新年财, 2.80 GiB,1280 * 720, 1h 36mn,4146 Kbps,无字幕或内嵌字幕,[呖咕呖咕新年财(国粤双语)].Fat.Choi.Spirit.2002.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
39,艺人系列,哗!英雄, 2.76 GiB,1280 * 690, 1h 35mn,4118 Kbps,无字幕或内嵌字幕,[哗!英雄].What.A.Hero.1992.HDTV.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
40,艺人系列,墨攻, 3.60 GiB,1280 * 720, 2h 13mn,3867 Kbps,无字幕或内嵌字幕,[墨攻(国粤双语)].Muk.Gong.2006.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
41,艺人系列,天下无贼, 2.05 GiB,1280 * 720, 1h 55mn,2531 Kbps,无字幕或内嵌字幕,天下无贼.A.World.Without.Thieves.2004.720p.HDTV.x264.AC3-CNXP.mkv,0,中国系列1_2T
42,艺人系列,天与地, 1.88 GiB,1280 * 536, 2h 21mn,1892 Kbps,无字幕或内嵌字幕,【飘域家园】天与地.Heaven.and.Earth.1993.720p.BluRay.rmvb,0,中国系列1_2T
43,艺人系列,天地雄心, 3.60 GiB,1280 * 720, 1h 52mn,4591 Kbps,无字幕或内嵌字幕,[天地雄心(国粤)]Armageddon.1997.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3.6G].mkv,0,中国系列1_2T
44,艺人系列,天机·富春山居图, 2.99 GiB,1280 * 720, 2h 2mn,3494 Kbps,无字幕或内嵌字幕,天机·富春山居图.Switch.2013.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
45,艺人系列,失孤, 3.20 GiB,1280 * 720, 1h 48mn,4241 Kbps,无字幕或内嵌字幕,[失孤].Lost.And.Love.2015.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
46,艺人系列,孤男寡女, 2.80 GiB,1280 * 720, 1h 44mn,3841 Kbps,外挂中文,[孤男寡女(国粤双语)].Needing.You.2000.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
47,艺人系列,富贵兵团, 1.36 GiB,720 * 400, 1h 29mn,2174 Kbps,无字幕或内嵌字幕,[富贵兵团(国粤双语)].The.Fortune.Code.1989.DVDrip.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
48,艺人系列,寒战, 2.49 GiB,1280 * 720, 1h 41mn,3497 Kbps,无字幕或内嵌字幕,寒战.Cold.War.2012.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
49,艺人系列,川岛芳子, 3.54 GiB,1280 * 690, 1h 49mn,4620 Kbps,无字幕或内嵌字幕,[川岛芳子].Kawashima.Yoshiko.1990.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
50,艺人系列,庙街十二少, 1.47 GiB,720 * 408, 1h 34mn,2215 Kbps,无字幕或内嵌字幕,庙街十二少.Prince Of Temple ST（1992）.mkv,0,中国系列1_2T
51,艺人系列,我知女人心, 4.36 GiB,1280 * 544, 1h 56mn,5368 Kbps,外挂中文,What.Women.Want.2011.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
52,艺人系列,战神传说, 1.40 GiB,848 * 480, 1h 26mn,2303 Kbps,外挂中文,[战神传说(国粤双语)]Moon.Warriors.1993.DVDRip.x264.AC3-CMCT.mkv,0,中国系列1_2T
53,艺人系列,投名状, 2.99 GiB,1264 * 720, 2h 5mn,3408 Kbps,无字幕或内嵌字幕,投名状.The.Warlords.2007.PROPER.720p.BluRay.x264.mkv,0,中国系列1_2T
54,艺人系列,投奔怒海, 1.40 GiB,720 * 384, 1h 44mn,1921 Kbps,外挂中文,[投奔怒海].Boat.People.1982.DVDRip.X264.AC3-ken861222.mkv,0,中国系列1_2T
55,艺人系列,摩登如来神掌, 2.00 GiB,1280 * 720, 1h 38mn,2924 Kbps,无字幕或内嵌字幕,[摩登如来神掌].Kung.Fu.vs.Acrobatic.1991.720p.HDTV.x264.AC3-CMCT.mkv,0,中国系列1_2T
56,艺人系列,新上海滩, 4.37 GiB,1280 * 720, 1h 35mn,6530 Kbps,外挂中文,Shanghai.Grand.1996.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
57,艺人系列,旺角卡門, 2.80 GiB,1280 * 720, 1h 38mn,4055 Kbps,无字幕或内嵌字幕,1988 [旺角卡門]As Tears Go By.1988.BluRay.720p.x264.2Audio.AC3-CnSCG[中字2.8G].mkv,0,中国系列1_2T
58,艺人系列,未来警察, 4.37 GiB,1280 * 582, 1h 38mn,6358 Kbps,外挂中文,Future.X-Cops.2010.Bluray.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
59,艺人系列,机Boy小子之真假威龙, 1.36 GiB,640 * 352, 1h 35mn,2045 Kbps,无字幕或内嵌字幕,机Boy小子之真假威龙.Gameboy.Kids.1992.2Audio.DVDRip.XviD.AC3.iNT-HKDY.avi,0,中国系列1_2T
60,艺人系列,杀手之王, 2.80 GiB,1280 * 688, 1h 44mn,3837 Kbps,无字幕或内嵌字幕,杀手之王.Hitman.1998.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
61,艺人系列,杀手的童话, 697 MiB,608 * 352, 1h 32mn,1059 Kbps,外挂中文,[杀手的童话].A.Taste.of.Killing.and.Romance.1994.2Audio.DVDRip.X264.AAC.iNT-HKDY.mkv,0,中国系列1_2T
62,艺人系列,桃姐, 5.50 GiB,1280 * 690, 1h 58mn,6656 Kbps,外挂中文,A.Simple.Life.2012.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
63,艺人系列,爱人同志, 2.03 GiB,1280 * 720, 1h 39mn,2910 Kbps,无字幕或内嵌字幕,爱人同志.Roses.International.1989.美亚HDTV.mkv,0,中国系列1_2T
64,艺人系列,狱中龙, 2.40 GiB,1024 * 560, 1h 42mn,3369 Kbps,外挂中英,狱中龙.Dragon.in.Jail.1990.R3.HK.DVDRip.X264.2AC3-Jackie.mkv,0,中国系列1_2T
65,艺人系列,猎鹰计划, 2.05 GiB,852 * 480, 1h 44mn,2810 Kbps,无字幕或内嵌字幕,[猎鹰计划].Walk.On.Fire.1988.DVDRiP.x264.2Audio-nfyl.mkv,0,中国系列1_2T
66,艺人系列,瘦身男女, 2.40 GiB,1280 * 722, 1h 35mn,3612 Kbps,无字幕或内嵌字幕,[瘦身男女(国粤双语)].Love.on.a.Diet.2001.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
67,艺人系列,盲探, 5.50 GiB,1280 * 536, 2h 9mn,6080 Kbps,外挂中文,Blind.Detective.2013.BluRay.720p.AC3.2Adudio.x264-CHD.mkv,0,中国系列1_2T
68,艺人系列,神探父子兵, 1.49 GiB,720 * 480, 1h 29mn,2386 Kbps,无字幕或内嵌字幕,[神探父子兵].In.the.Blood.1988.HK.DVDRip.x264.OriAudio.AC3.By_OLAY.mkv,0,中国系列1_2T
69,艺人系列,神行太保, 1.06 GiB,1280 * 720, 1h 24mn,1782 Kbps,无字幕或内嵌字幕,神行太保.720p.HD国语中字.mp4,0,中国系列1_2T
70,艺人系列,绝代双骄, 2.12 GiB,720 * 384, 1h 38mn,3075 Kbps,外挂中文,[绝代双骄].Handsome.Siblings.1992.DVDRip.X264.AAC-ken861222.mkv,0,中国系列1_2T
71,艺人系列,群龙夺宝, 1.17 GiB,704 * 420, 1h 24mn,1979 Kbps,无字幕或内嵌字幕,群龙夺宝.Three Against The World.mkv,0,中国系列1_2T
72,艺人系列,至尊三十六计之偷天换日, 3.19 GiB,1280 * 720, 1h 42mn,4471 Kbps,无字幕或内嵌字幕,至尊三十六计之偷天换日.hdtv.ts,0,中国系列1_2T
73,艺人系列,至尊计状元才, 1.51 GiB,1280 * 720, 1h 47mn,2002 Kbps,无字幕或内嵌字幕,至尊计状元才.1990.BD720P.国粤双语中字.mkv,0,中国系列1_2T
74,艺人系列,见龙卸甲, 4.37 GiB,1280 * 544, 1h 41mn,6145 Kbps,无字幕或内嵌字幕,Three.Kingdoms.Resurrection.Of.The.Dragon.2008.blu-ray.x264.720P.DTS-CHD.mkv,0,中国系列1_2T
75,艺人系列,解救吾先生, 4.37 GiB,1280 * 536, 1h 46mn,5898 Kbps,外挂中文,Saving.Mr.Wu.2015.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
76,艺人系列,赌侠1999, 2.54 GiB,1280 * 720, 1h 52mn,3229 Kbps,外挂中文,赌侠1999.The.Conman.1999.BluRay.720p.x264.AC3-WOFEI.mkv,0,中国系列1_2T
77,艺人系列,赌侠大战拉斯维加斯, 4.36 GiB,1280 * 538, 1h 37mn,6414 Kbps,外挂中文,The.Conmen.in.Vegas.1999.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
78,艺人系列,门徒, 5.50 GiB,1280 * 544, 1h 48mn,7229 Kbps,外挂中文,Protege.2007.bluray.720p.AC3.2audio.X264-CHD.mkv,0,中国系列1_2T
79,艺人系列,阿虎, 1.50 GiB,1280 * 720, 1h 45mn,2045 Kbps,无字幕或内嵌字幕,[阿虎]A.Fighter's.Blues.2000.HDTV.720p.x264.AAC-iSCG[国语中字1.5G].mp4,0,中国系列1_2T
80,艺人系列,霍元甲, 2.69 GiB,1280 * 720, 2h 20mn,2736 Kbps,无字幕或内嵌字幕,霍元甲.Fearless.2006.Directors.Cut.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
81,艺人系列,风暴, 4.37 GiB,1280 * 536, 1h 49mn,5724 Kbps,外挂中文|未知字幕,Firestorm.2013.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
82,艺人系列,黑金, 3.30 GiB,1280 * 720, 2h 4mn,3779 Kbps,外挂中文,黑金Island.of.Greed.1997.720p.BluRay.x264-CnSCG.mkv,0,中国系列1_2T
83,艺人系列,黑马王子, 3.20 GiB,1280 * 720, 1h 39mn,4610 Kbps,无字幕或内嵌字幕,[黑马王子(国粤)]Prince.Charming.1999.BluRay.720p.x264.2Audio.AC3-CnSCG[中字3.2G].mkv,0,中国系列1_2T
84,艺人系列,龙凤斗, 2.07 GiB,1280 * 720, 1h 34mn,3130 Kbps,无字幕或内嵌字幕,龙凤斗.Yesterday Once More 2004 HDTV 720p x264.mkv,0,中国系列1_2T
85,艺人系列,龙在江湖, 3.60 GiB,1280 * 720, 1h 53mn,4559 Kbps,无字幕或内嵌字幕,[龙在江湖].A.True.Mob.Story.1998.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
86,艺人系列,龙在边缘, 698 MiB,640 * 352, 52mn 21s,1864 Kbps,外挂中文,[龙在边缘].Long.Zai.Bian.Yuan.1999.2Audio.DVDRip.XviD.AC3.iNT-ZY-CD1.avi,0,中国系列1_2T
87,艺人系列,龙在边缘, 698 MiB,640 * 352, 55mn 24s,1761 Kbps,外挂中文,[龙在边缘].Long.Zai.Bian.Yuan.1999.2Audio.DVDRip.XviD.AC3.iNT-ZY-CD2.avi,0,中国系列1_2T
88,艺人系列,龙神太子, 1.37 GiB,1920 * 1072, 1h 22mn,2397 Kbps,无字幕或内嵌字幕,龙神太子(机BOY小子之真假威龙).Gameboy.Kids.1992.SUBBED.1080P.X264.AAC.9shig.mkv,0,中国系列1_2T
89,艺人系列,龙门飞甲, 2.72 GiB,1280 * 720, 2h 2mn,3186 Kbps,无字幕或内嵌字幕,龙门飞甲.2011.BluRay.720p.x264.AC3-CNXP.mkv,0,中国系列1_2T
90,艺人系列,一本漫画闯天涯, 1.36 GiB,800 * 432, 1h 32mn,2105 Kbps,无字幕或内嵌字幕,[1990][一本漫画闯天涯].My.Hero.1990.DVDRip.X264.AC3-tdw9430.mkv,0,中国系列1_2T
91,艺人系列,九品芝麻官, 3.40 GiB,1280 * 720, 1h 46mn,4558 Kbps,无字幕或内嵌字幕,[九品芝麻官]Hail.the.Judge.1994.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国系列1_2T
92,艺人系列,刑警本色, 1.36 GiB,640 * 480, 1h 56mn,1676 Kbps,无字幕或内嵌字幕,[1988][刑警本色].The.Last.Conflict.1988.HK.DVDRip.x264.2Audio.MP2.iNT-CDC.mkv,0,中国系列1_2T
93,艺人系列,千王之王2000, 1.37 GiB,854 * 480, 1h 30mn,2155 Kbps,外挂中文,[千王之王2000(国粤双语)].The.Tricky.Master.2000.1999.DVDrip.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
94,艺人系列,唐伯虎点秋香, 3.20 GiB,1280 * 720, 1h 42mn,4481 Kbps,无字幕或内嵌字幕,[唐伯虎点秋香]Flirting.Scholar.1993.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国系列1_2T
95,艺人系列,喜剧之王, 2.40 GiB,1280 * 720, 1h 24mn,4067 Kbps,无字幕或内嵌字幕,King.of.Comedy.1999.HDTV.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国系列1_2T
96,艺人系列,回魂夜, 5.47 GiB,1280 * 684, 1h 22mn,9436 Kbps,外挂中文,Out.of.The.Dark.1995.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
97,艺人系列,国产凌凌漆, 1.72 GiB,1280 * 720, 1h 23mn,2938 Kbps,无字幕或内嵌字幕,国产凌凌漆.From.Beijing.with.Love.1994.720p.BluRay.x264.mkv,0,中国系列1_2T
98,艺人系列,大内密探零零发, 2.25 GiB,1280 * 720, 1h 28mn,3633 Kbps,无字幕或内嵌字幕,大内密探零零发.Forbidden.City.Cop.1996.BluRay.720p.AC3.2Audio.x264.mkv,0,中国系列1_2T
99,艺人系列,审死官, 3.83 GiB,1906 * 1034, 1h 35mn,5757 Kbps,无字幕或内嵌字幕,"Justice,My.Foot!1992.1080p.WEB-DL.AAC.H.264-AngelaBaby.mkv",0,中国系列1_2T
100,艺人系列,家有喜事1992, 4.04 GiB,1920 * 1080, 1h 40mn,5754 Kbps,无字幕或内嵌字幕,Alls.Well Ends.Well.1992.1080p.WEB-DL.AAC.H.264-Gunsnroses.mkv,0,中国系列1_2T
101,艺人系列,少林足球, 6.56 GiB,1280 * 720, 1h 52mn,8357 Kbps,外挂中文,Shaolin.Soccer.2001.BluRay.720p.x264.DTS-WiKi.mkv,0,中国系列1_2T
102,艺人系列,师兄撞鬼, 2.10 GiB,908 * 480, 1h 27mn,3441 Kbps,无字幕或内嵌字幕,[1990][师兄撞鬼].Look.Out.Officer.1990.HK.DVDRip.X264.2AC3-Jackie.mkv,0,中国系列1_2T
103,艺人系列,情圣, 1.37 GiB,720 * 464, 1h 32mn,2111 Kbps,无字幕或内嵌字幕,情圣.The.Magnificent.Scoundrels.1991.DVD.X264.2Audio.AAC.mkv,0,中国系列1_2T
104,艺人系列,整蛊专家, 4.13 GiB,1916 * 1076, 1h 47mn,5493 Kbps,外挂中文,整蛊专家.Tricky.Brains.1991.1080p.WEB-DL.AAC.H.264-AngelaBaby.mkv,0,中国系列1_2T
105,艺人系列,无敌幸运星, 4.66 GiB,1280 * 688, 1h 34mn,7023 Kbps,外挂中文,When.Fortune.Smiles.1990.BluRay.720p.DTS x264-CHD.mkv,0,中国系列1_2T
106,艺人系列,最佳女婿, 1.36 GiB,720 * 384, 1h 26mn,2233 Kbps,无字幕或内嵌字幕,[1988][最佳女婿].Faithfully.Yours.1988.DVDRip.X264.AC3-ken861222.mkv,0,中国系列1_2T
107,艺人系列,望夫成龙, 3.00 GiB,1280 * 720, 1h 35mn,4502 Kbps,无字幕或内嵌字幕,[望夫成龙(国粤)]Love.Is.Love.1990.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3G].mkv,0,中国系列1_2T
108,艺人系列,武状元苏乞儿, 2.37 GiB,1264 * 672, 1h 40mn,3386 Kbps,无字幕或内嵌字幕,武状元苏乞儿.King.of.Beggars.1992.Bluray.X264.AAC.国粤双语.中文字幕.2KBT.mkv,0,中国系列1_2T
109,艺人系列,济公, 1.37 GiB,720 * 464, 1h 25mn,2304 Kbps,无字幕或内嵌字幕,[济公].The.Mad.Monk.1993.SB.DVDRip.x264.2Audio.AC3.iNT-CDC.mkv,0,中国系列1_2T
110,艺人系列,漫画威龙, 1.37 GiB,640 * 368, 1h 33mn,2091 Kbps,外挂中文,漫画威龙.Fist.Of.Fury.II.1992.HK.DVDRip.X264.2Audio.AAC.iNT-NowYS.mkv,0,中国系列1_2T
111,艺人系列,百变星君, 4.37 GiB,1280 * 720, 1h 30mn,6919 Kbps,外挂中文,Sixty.Million.Dollar.Man.1995.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
112,艺人系列,破坏之王, 3.00 GiB,1280 * 688, 1h 37mn,4433 Kbps,无字幕或内嵌字幕,[破坏之王].Love.On.Delivery.1994.BluRay.720p.x264.FLAC.2Audios-CMCT.mkv,0,中国系列1_2T
113,艺人系列,算死草, 1.81 GiB,1280 * 720, 1h 24mn,3073 Kbps,外挂中文,算死草.Lawyer.Lawyer.1997.720p.HDTV.x264.AC3-CNXP.mkv,0,中国系列1_2T
114,艺人系列,行运一条龙, 2.21 GiB,1280 * 720, 1h 33mn,3368 Kbps,无字幕或内嵌字幕,行运一条龙.The.Lucky.Guy.1998.HDTV.720P.X264.AAC.国粤双语.中文字幕.2KBT.mkv,0,中国系列1_2T
115,艺人系列,霹雳先锋, 4.37 GiB,1280 * 692, 1h 37mn,6390 Kbps,外挂中文,Final.Justice.1988.Blu-ray.720p.x264.DD51.DualAudio.MySilu.mkv,0,中国系列1_2T
116,艺人系列,食神, 2.10 GiB,1280 * 720, 1h 28mn,3419 Kbps,无字幕或内嵌字幕,食神.The.God.of.Cookery.1996.720p.HDTV.x264.AC3-CNXP.mkv,0,中国系列1_2T
117,艺人系列,龙凤茶楼, 2.40 GiB,1280 * 720, 1h 14mn,4606 Kbps,无字幕或内嵌字幕,[龙凤茶楼].Lung.Fung.Restaurant.1990.HDTV.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
118,艺人系列,龙的传人, 4.38 GiB,1280 * 692, 1h 35mn,6568 Kbps,外挂中文,Legend.of.the.Dragon.1990.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
119,艺人系列,义本无言, 2.80 GiB,1280 * 720, 1h 33mn,4277 Kbps,无字幕或内嵌字幕,[义本无言(国粤)]Brotherhood.1987.BluRay.720p.x264.2Audio.AC3-CnSCG[中字2.8G].mkv,0,中国系列1_2T
120,艺人系列,义盖云天, 4.37 GiB,1280 * 692, 1h 29mn,6978 Kbps,外挂中文,A.Hearty.Response.1986.BD.RE.x264.720P.DD51.DualAudio.MySilu.mkv,0,中国系列1_2T
121,艺人系列,伴我闯天涯, 702 MiB,704 * 464, 50mn 9s,1958 Kbps,无字幕或内嵌字幕,[伴我闯天涯].Wild.Search.1989.DVDRip.X264.AC3.CD1-yifan8000.mkv,0,中国系列1_2T
122,艺人系列,伴我闯天涯, 698 MiB,704 * 464, 48mn 18s,2021 Kbps,无字幕或内嵌字幕,[伴我闯天涯].Wild.Search.1989.DVDRip.X264.AC3.CD2-yifan8000.mkv,0,中国系列1_2T
123,艺人系列,侠盗高飞, 700 MiB,864 * 464, 44mn 14s,2211 Kbps,外挂中文,kiss-fc-cd1.mkv,0,中国系列1_2T
124,艺人系列,侠盗高飞, 698 MiB,864 * 464, 50mn 37s,1928 Kbps,外挂中文,kiss-fc-cd2.mkv,0,中国系列1_2T
125,艺人系列,八星报喜, 2.80 GiB,1280 * 680, 1h 30mn,4407 Kbps,外挂中文,[八星报喜(国粤双语)].Eighth.Happiness.1988.Bluray.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
126,艺人系列,公子多情, 701 MiB,656 * 352, 55mn 26s,1768 Kbps,外挂中文,zy-tglover-cd1.mkv,0,中国系列1_2T
127,艺人系列,公子多情, 698 MiB,656 * 352, 59mn 51s,1630 Kbps,外挂中文,zy-tglover-cd2.mkv,0,中国系列1_2T
128,艺人系列,再见江湖, 701 MiB,712 * 472, 1h 25mn,1148 Kbps,无字幕或内嵌字幕,再见江湖.Long.Good.Bye.1982.DVDRip.X264.2Audio.AAC.iNT-NORM.mkv,0,中国系列1_2T
129,艺人系列,华丽上班族, 2.61 GiB,1920 * 1072, 1h 59mn,3140 Kbps,无字幕或内嵌字幕,H丽上班族.Office.2015.HD1080P.X264.AAC.Mandarin.CHS.Mp4Ba.mp4,0,中国系列1_2T
130,艺人系列,吉星拱照, 1.30 GiB,720 * 400, 1h 25mn,2175 Kbps,外挂中文,[吉星拱照].The.Fun.The.Luck.And.The.Tycoon.1989.DVDRip.X264-ken861222.mkv,0,中国系列1_2T
131,艺人系列,和平饭店, 1.60 GiB,720 * 416, 1h 32mn,2479 Kbps,无字幕或内嵌字幕,[和平饭店(国粤双语)]Peace.Hotel.1995.DVDrip.X264.ac3-CMCT.mkv,0,中国系列1_2T
132,艺人系列,喋血双雄, 5.51 GiB,1280 * 692, 1h 51mn,7096 Kbps,外挂中文,The.Killer.1989.HK.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
133,艺人系列,大丈夫日记, 701 MiB,720 * 464, 46mn 4s,2128 Kbps,无字幕或内嵌字幕,[大丈夫日记].The.Diary.of.A.Big.Man.1988.DVDRip.X264.AC3.CD1-tdw9430(ED2000.COM).mkv,0,中国系列1_2T
134,艺人系列,大丈夫日记, 699 MiB,720 * 464, 43mn 32s,2245 Kbps,无字幕或内嵌字幕,[大丈夫日记].The.Diary.of.A.Big.Man.1988.DVDRip.X264.AC3.CD2-tdw9430(ED2000.COM).mkv,0,中国系列1_2T
135,艺人系列,大上海, 3.77 GiB,1280 * 720, 1h 58mn,4544 Kbps,无字幕或内嵌字幕,[大上海].The.Last.Tycoon.2012.BluRay.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
136,艺人系列,奇缘, 1.34 GiB,720 * 384, 1h 29mn,2146 Kbps,无字幕或内嵌字幕,南方娱乐（bbs.nfyl.net).奇缘].Witch.from.Nepal.1985.DVDRip.X264.AC3-NFYL.mkv,0,中国系列1_2T
137,艺人系列,孔子, 6.53 GiB,1280 * 542, 2h 5mn,7478 Kbps,外挂中文,CONFUCIUS.2010.BluRay.720p.DTS5.1.x264-CHD.mkv,0,中国系列1_2T
138,艺人系列,安娜与国王, 2.61 GiB,1280 * 720, 2h 22mn,2631 Kbps,外挂中文,安娜与国王.Anna.and.the.King.1999.720p.HDTV.x264.AC3-CNXP.mkv,0,中国系列1_2T
139,艺人系列,小生梦惊魂, 1.31 GiB,720 * 384, 1h 28mn,2113 Kbps,外挂中文,[小生梦惊魂].Scared.Stiff.1987.DVDRip.X264.AC3-ken861222.mkv,0,中国系列1_2T
140,艺人系列,我在黑社会的日子, 1.40 GiB,720 * 384, 1h 30mn,2211 Kbps,外挂中文,[我在黑社会的日子].Triads.The.Inside.Story.1989.DVDRip.X264.AAC-KEN.mkv,0,中国系列1_2T
141,艺人系列,杀妻二人组, 2.36 GiB,1280 * 690, 1h 30mn,3716 Kbps,无字幕或内嵌字幕,[杀妻二人组].100.Ways.To.Murder.Your.Wife.1986.HDTV.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
142,艺人系列,江湖龙虎斗, 2.60 GiB,1280 * 688, 1h 41mn,3653 Kbps,无字幕或内嵌字幕,[江湖龙虎斗(国粤双语)].Flaming.Brothers.1987.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
143,艺人系列,满城尽带黄金甲, 7.00 GiB,1280 * 544, 1h 53mn,8792 Kbps,外挂中文,Curse.Of.The.Golden.Flower.2006.BluRay.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
144,艺人系列,癫佬正传, 2.60 GiB,1280 * 680, 1h 31mn,4047 Kbps,外挂中文,癫佬正传 The.Lunatics.1986.BluRay.720P.x264.AC3.mkv,0,中国系列1_2T
145,艺人系列,秋天的童话, 5.31 GiB,1280 * 692, 1h 38mn,7741 Kbps,未知字幕,[秋天的童话].An.Autumn's.Tale.1987.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
146,艺人系列,纵横四海, 4.36 GiB,1280 * 676, 1h 48mn,5772 Kbps,未知字幕,Once.A.Thief.1991.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
147,艺人系列,花旗少林, 1.37 GiB,712 * 472, 1h 45mn,1854 Kbps,无字幕或内嵌字幕,南方娱乐(bbs.nfyl.net).花旗少林.National.Treasure.1994.2Audio.DVDRip.X264.AAC.NFYL.mkv,0,中国系列1_2T
148,艺人系列,英雄好汉, 6.44 GiB,1280 * 720, 1h 36mn,9525 Kbps,无字幕或内嵌字幕,Black.Vengeance.1987.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
149,艺人系列,血仍未冷, 4.36 GiB,1280 * 534, 1h 36mn,6497 Kbps,外挂中文,The.Replacement.Killers.1998.Extended.Cut.BluRay.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
150,艺人系列,铜雀台, 5.99 GiB,1280 * 536, 1h 47mn,8012 Kbps,无字幕或内嵌字幕,The.Assassins.2012.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
151,艺人系列,长短脚之恋, 1.36 GiB,704 * 384, 1h 31mn,2134 Kbps,外挂中文,[长短脚之恋].Fractured.Follies.1988.2Audio.DVDRip.X264.AC3.iNT-HKDY(ED2000.COM).mkv,0,中国系列1_2T
152,艺人系列,防弹武僧, 4.38 GiB,1280 * 544, 1h 43mn,6044 Kbps,外挂中英,Bulletproof.Monk.BluRay.2003.720p.x264.DTS-WiKi.mkv,0,中国系列1_2T
153,艺人系列,阿朗的故事, 5.01 GiB,1280 * 690, 1h 39mn,7209 Kbps,外挂中文,"All.About.Ah.Long.1987.BluRay,720p.AC3.2Audio.x264-CHD.mkv",0,中国系列1_2T
154,艺人系列,黄石的孩子, 2.40 GiB,1280 * 720, 2h 4mn,2750 Kbps,无字幕或内嵌字幕,【飘域家园】2008 黄石的孩子 The.Children.Of.Huang.Shi(中英字幕).mkv,0,中国系列1_2T
155,艺人系列,龙虎风云, 2.80 GiB,1280 * 688, 1h 45mn,3805 Kbps,无字幕或内嵌字幕,[龙虎风云].City.On.Fire.1987.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
156,艺人系列,天地英雄, 2.39 GiB,1280 * 720, 1h 59mn,2850 Kbps,无字幕或内嵌字幕,天地英雄.Warriors.of.Heaven.and.Earth.2003.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
157,艺人系列,太阳照常升起, 3.40 GiB,1280 * 534, 1h 56mn,4193 Kbps,外挂中文,The.Sun.Also.Rises.2007.D9.720p.x264.AC3.DD5.1-Fayea.mkv,0,中国系列1_2T
158,艺人系列,寻枪, 4.36 GiB,1280 * 720, 1h 26mn,7253 Kbps,无字幕或内嵌字幕,The.Missing.Gun.2002.720p.HDTV.x264-HDCTV.mkv,0,中国系列1_2T
159,艺人系列,有话好好说, 703 MiB,672 * 432, 48mn 22s,2032 Kbps,无字幕或内嵌字幕,kiss-kc-cd1.mkv,0,中国系列1_2T
160,艺人系列,有话好好说, 699 MiB,672 * 432, 46mn 30s,2101 Kbps,无字幕或内嵌字幕,kiss-kc-cd2.mkv,0,中国系列1_2T
